DATE,SINGAPORE - SINGAPORE DOLLAR/US$,CHINA - YUAN/US$
2000-01-03,1.6563,8.2798
2000-01-04,1.6535,8.2799
2000-01-05,1.656,8.2798
2000-01-06,1.6655,8.2797
2000-01-07,1.6625,8.2794
2000-01-10,1.6618,8.2794
2000-01-11,1.669,8.2795
2000-01-12,1.669,8.2796
2000-01-13,1.67,8.2798
2000-01-14,1.6752,8.2797
2000-01-17,ND,ND
2000-01-18,1.6735,8.2793
2000-01-19,1.6753,8.2797
2000-01-20,1.6765,8.2794
2000-01-21,1.681,8.2795
2000-01-24,1.6825,8.2789
2000-01-25,1.6867,8.2786
2000-01-26,1.695,8.2782
2000-01-27,1.693,8.2783
2000-01-28,1.71,8.2781
2000-01-31,1.701,8.2777
2000-02-01,1.699,8.2774
2000-02-02,1.6985,8.2773
2000-02-03,1.6925,8.2781
2000-02-04,1.693,8.2788
2000-02-07,1.6958,8.2788
2000-02-08,1.6968,8.2788
2000-02-09,1.6918,8.2788
2000-02-10,1.6929,8.2788
2000-02-11,1.6947,8.2788
2000-02-14,1.6975,8.2779
2000-02-15,1.696,8.2777
2000-02-16,1.7033,8.2777
2000-02-17,1.706,8.2772
2000-02-18,1.7058,8.2772
2000-02-21,ND,ND
2000-02-22,1.7085,8.2773
2000-02-23,1.714,8.278
2000-02-24,1.7165,8.278
2000-02-25,1.711,8.2786
2000-02-28,1.7185,8.2786
2000-02-29,1.7237,8.2786
2000-03-01,1.7182,8.2786
2000-03-02,1.7214,8.2787
2000-03-03,1.7253,8.2789
2000-03-06,1.7252,8.2785
2000-03-07,1.7199,8.2784
2000-03-08,1.714,8.2786
2000-03-09,1.708,8.2787
2000-03-10,1.7035,8.2785
2000-03-13,1.7068,8.2781
2000-03-14,1.7095,8.278
2000-03-15,1.715,8.2778
2000-03-16,1.712,8.2777
2000-03-17,1.7161,8.2785
2000-03-20,1.72,8.2786
2000-03-21,1.7188,8.2783
2000-03-22,1.7125,8.2783
2000-03-23,1.7115,8.2787
2000-03-24,1.716,8.2789
2000-03-27,1.716,8.2792
2000-03-28,1.715,8.2795
2000-03-29,1.7168,8.2789
2000-03-30,1.7194,8.2788
2000-03-31,1.712,8.2787
2000-04-03,1.7173,8.2786
2000-04-04,1.7183,8.2791
2000-04-05,1.716,8.2795
2000-04-06,1.715,8.2795
2000-04-07,1.7162,8.2795
2000-04-10,1.719,8.2798
2000-04-11,1.72,8.2791
2000-04-12,1.7193,8.2796
2000-04-13,1.716,8.2794
2000-04-14,1.7078,8.2794
2000-04-17,1.7069,8.2794
2000-04-18,1.699,8.279
2000-04-19,1.6992,8.2793
2000-04-20,1.6978,8.2791
2000-04-21,1.699,8.2785
2000-04-24,1.702,8.2786
2000-04-25,1.704,8.2791
2000-04-26,1.7055,8.2795
2000-04-27,1.707,8.2798
2000-04-28,1.7065,8.2799
2000-05-01,1.709,8.2799
2000-05-02,1.7178,8.2799
2000-05-03,1.7215,8.2799
2000-05-04,1.722,8.2799
2000-05-05,1.7222,8.2799
2000-05-08,1.7235,8.2798
2000-05-09,1.7295,8.279
2000-05-10,1.729,8.2785
2000-05-11,1.7263,8.2782
2000-05-12,1.7278,8.2778
2000-05-15,1.7335,8.2777
2000-05-16,1.7325,8.2772
2000-05-17,1.734,8.2768
2000-05-18,1.734,8.2773
2000-05-19,1.7275,8.2768
2000-05-22,1.7317,8.277
2000-05-23,1.735,8.2768
2000-05-24,1.737,8.2769
2000-05-25,1.7328,8.2773
2000-05-26,1.7343,8.2771
2000-05-29,ND,ND
2000-05-30,1.7332,8.2772
2000-05-31,1.7345,8.2773
2000-06-01,1.732,8.2771
2000-06-02,1.724,8.2771
2000-06-05,1.7205,8.277
2000-06-06,1.7205,8.2773
2000-06-07,1.722,8.2773
2000-06-08,1.7205,8.2775
2000-06-09,1.723,8.2772
2000-06-12,1.7225,8.2771
2000-06-13,1.7213,8.277
2000-06-14,1.7215,8.2768
2000-06-15,1.7245,8.2768
2000-06-16,1.7258,8.2768
2000-06-19,1.7322,8.2768
2000-06-20,1.733,8.2772
2000-06-21,1.734,8.2772
2000-06-22,1.7345,8.2771
2000-06-23,1.7325,8.2769
2000-06-26,1.7341,8.2773
2000-06-27,1.7343,8.2774
2000-06-28,1.735,8.2775
2000-06-29,1.7345,8.278
2000-06-30,1.7275,8.2782
2000-07-03,1.7327,8.2786
2000-07-04,ND,ND
2000-07-05,1.738,8.2787
2000-07-06,1.7367,8.2791
2000-07-07,1.737,8.2793
2000-07-10,1.7385,8.2795
2000-07-11,1.7435,8.2794
2000-07-12,1.7435,8.2795
2000-07-13,1.7435,8.2791
2000-07-14,1.7432,8.2796
2000-07-17,1.7478,8.2791
2000-07-18,1.7465,8.2796
2000-07-19,1.746,8.2796
2000-07-20,1.7458,8.2796
2000-07-21,1.748,8.2795
2000-07-24,1.7447,8.2798
2000-07-25,1.7455,8.2797
2000-07-26,1.7428,8.2796
2000-07-27,1.7346,8.2793
2000-07-28,1.735,8.2794
2000-07-31,1.7342,8.2792
2000-08-01,1.732,8.2788
2000-08-02,1.727,8.2791
2000-08-03,1.7248,8.2796
2000-08-04,1.7215,8.2798
2000-08-07,1.7268,8.2799
2000-08-08,1.7255,8.2799
2000-08-09,1.721,8.2798
2000-08-10,1.7145,8.2799
2000-08-11,1.7133,8.2796
2000-08-14,1.7163,8.2795
2000-08-15,1.719,8.2788
2000-08-16,1.7175,8.2797
2000-08-17,1.7163,8.2799
2000-08-18,1.7187,8.2797
2000-08-21,1.717,8.2799
2000-08-22,1.717,8.2799
2000-08-23,1.719,8.2793
2000-08-24,1.7215,8.2799
2000-08-25,1.721,8.2799
2000-08-28,1.719,8.2799
2000-08-29,1.7208,8.2799
2000-08-30,1.7228,8.2788
2000-08-31,1.7213,8.2786
2000-09-01,1.721,8.2787
2000-09-04,ND,ND
2000-09-05,1.727,8.279
2000-09-06,1.732,8.2794
2000-09-07,1.7323,8.279
2000-09-08,1.7372,8.2794
2000-09-11,1.738,8.2786
2000-09-12,1.742,8.2787
2000-09-13,1.7455,8.277
2000-09-14,1.7405,8.2773
2000-09-15,1.7442,8.2771
2000-09-18,1.7478,8.2772
2000-09-19,1.744,8.2779
2000-09-20,1.7485,8.2775
2000-09-21,1.747,8.2778
2000-09-22,1.749,8.2787
2000-09-25,1.747,8.2793
2000-09-26,1.7415,8.2791
2000-09-27,1.7435,8.2795
2000-09-28,1.744,8.2799
2000-09-29,1.7395,8.2798
2000-10-02,1.742,8.279
2000-10-03,1.7442,8.279
2000-10-04,1.7505,8.279
2000-10-05,1.7496,8.279
2000-10-06,1.749,8.279
2000-10-09,ND,ND
2000-10-10,1.75,8.2789
2000-10-11,1.7504,8.2786
2000-10-12,1.7555,8.2786
2000-10-13,1.7545,8.2784
2000-10-16,1.754,8.2781
2000-10-17,1.7555,8.2784
2000-10-18,1.757,8.2781
2000-10-19,1.7523,8.278
2000-10-20,1.7547,8.2778
2000-10-23,1.7547,8.2784
2000-10-24,1.7515,8.2784
2000-10-25,1.7545,8.2782
2000-10-26,1.7553,8.2785
2000-10-27,1.7558,8.2788
2000-10-30,1.7556,8.278
2000-10-31,1.7568,8.2775
2000-11-01,1.7447,8.2773
2000-11-02,1.7433,8.277
2000-11-03,1.7335,8.2768
2000-11-06,1.7323,8.2771
2000-11-07,1.7364,8.2769
2000-11-08,1.7383,8.2772
2000-11-09,1.7405,8.2768
2000-11-10,1.7432,8.2772
2000-11-13,1.7435,8.2768
2000-11-14,1.744,8.2773
2000-11-15,1.7455,8.2768
2000-11-16,1.7525,8.2773
2000-11-17,1.7545,8.2769
2000-11-20,1.757,8.2779
2000-11-21,1.7569,8.2786
2000-11-22,1.7555,8.2782
2000-11-23,ND,ND
2000-11-24,1.76,8.2779
2000-11-27,1.7542,8.278
2000-11-28,1.756,8.2777
2000-11-29,1.7575,8.2774
2000-11-30,1.7547,8.2777
2000-12-01,1.749,8.2775
2000-12-04,1.7445,8.2771
2000-12-05,1.7438,8.277
2000-12-06,1.743,8.277
2000-12-07,1.7335,8.277
2000-12-08,1.7363,8.2769
2000-12-11,1.7332,8.2773
2000-12-12,1.7355,8.2771
2000-12-13,1.7415,8.277
2000-12-14,1.738,8.2768
2000-12-15,1.7355,8.2768
2000-12-18,1.7373,8.2774
2000-12-19,1.7375,8.2772
2000-12-20,1.7318,8.2769
2000-12-21,1.7317,8.2768
2000-12-22,1.7258,8.2777
2000-12-25,ND,ND
2000-12-26,1.727,8.2769
2000-12-27,1.7325,8.277
2000-12-28,1.7335,8.2781
2000-12-29,1.7315,8.2774
2001-01-01,ND,ND
2001-01-02,1.737,8.2779
2001-01-03,1.7325,8.2773
2001-01-04,1.737,8.2781
2001-01-05,1.7322,8.2775
2001-01-08,1.7275,8.2778
2001-01-09,1.7328,8.2771
2001-01-10,1.7333,8.2769
2001-01-11,1.7352,8.2767
2001-01-12,1.7328,8.2768
2001-01-15,ND,ND
2001-01-16,1.7338,8.2766
2001-01-17,1.734,8.2764
2001-01-18,1.7393,8.2764
2001-01-19,1.738,8.2764
2001-01-22,1.7373,8.2782
2001-01-23,1.7425,8.2786
2001-01-24,1.7445,8.2786
2001-01-25,1.742,8.2786
2001-01-26,1.75,8.2786
2001-01-29,1.747,8.2786
2001-01-30,1.746,8.2786
2001-01-31,1.7438,8.2781
2001-02-01,1.737,8.2772
2001-02-02,1.739,8.2774
2001-02-05,1.7413,8.277
2001-02-06,1.7435,8.2766
2001-02-07,1.7485,8.2765
2001-02-08,1.748,8.2763
2001-02-09,1.747,8.2764
2001-02-12,1.7458,8.2774
2001-02-13,1.7453,8.2765
2001-02-14,1.7455,8.2764
2001-02-15,1.7435,8.2772
2001-02-16,1.7386,8.277
2001-02-19,ND,ND
2001-02-20,1.74,8.2767
2001-02-21,1.7445,8.2772
2001-02-22,1.7445,8.2769
2001-02-23,1.7448,8.2774
2001-02-26,1.7443,8.2776
2001-02-27,1.741,8.2781
2001-02-28,1.7451,8.2783
2001-03-01,1.7468,8.2778
2001-03-02,1.75,8.2782
2001-03-05,1.7565,8.2777
2001-03-06,1.7565,8.2778
2001-03-07,1.7588,8.2773
2001-03-08,1.7565,8.277
2001-03-09,1.7558,8.2774
2001-03-12,1.7618,8.2784
2001-03-13,1.7612,8.2783
2001-03-14,1.767,8.2778
2001-03-15,1.77,8.2776
2001-03-16,1.7775,8.2771
2001-03-19,1.7685,8.2772
2001-03-20,1.7765,8.2772
2001-03-21,1.7855,8.2771
2001-03-22,1.789,8.2768
2001-03-23,1.7847,8.2773
2001-03-26,1.793,8.2771
2001-03-27,1.7923,8.2773
2001-03-28,1.7975,8.2777
2001-03-29,1.801,8.2779
2001-03-30,1.805,8.2777
2001-04-02,1.8157,8.2776
2001-04-03,1.8115,8.2772
2001-04-04,1.8166,8.2771
2001-04-05,1.809,8.2768
2001-04-06,1.814,8.2767
2001-04-09,1.8162,8.277
2001-04-10,1.8135,8.2769
2001-04-11,1.807,8.2769
2001-04-12,1.8035,8.2772
2001-04-13,1.805,8.2769
2001-04-16,1.8117,8.2769
2001-04-17,1.8085,8.2775
2001-04-18,1.7998,8.2775
2001-04-19,1.8065,8.2773
2001-04-20,1.8136,8.2775
2001-04-23,1.8072,8.277
2001-04-24,1.8135,8.2769
2001-04-25,1.8175,8.2767
2001-04-26,1.817,8.2769
2001-04-27,1.819,8.2773
2001-04-30,1.821,8.2774
2001-05-01,1.8135,8.2774
2001-05-02,1.8164,8.2774
2001-05-03,1.821,8.2774
2001-05-04,1.8225,8.2774
2001-05-07,1.8255,8.2774
2001-05-08,1.8234,8.2785
2001-05-09,1.823,8.2775
2001-05-10,1.8165,8.2771
2001-05-11,1.8132,8.2771
2001-05-14,1.819,8.2771
2001-05-15,1.8191,8.2709
2001-05-16,1.813,8.2769
2001-05-17,1.8087,8.2767
2001-05-18,1.8113,8.2768
2001-05-21,1.8108,8.2778
2001-05-22,1.8098,8.2774
2001-05-23,1.8052,8.2771
2001-05-24,1.8005,8.277
2001-05-25,1.8093,8.2771
2001-05-28,ND,ND
2001-05-29,1.8085,8.2768
2001-05-30,1.811,8.2777
2001-05-31,1.8095,8.277
2001-06-01,1.814,8.2777
2001-06-04,1.816,8.277
2001-06-05,1.812,8.2769
2001-06-06,1.8135,8.2772
2001-06-07,1.8095,8.2767
2001-06-08,1.8094,8.2767
2001-06-11,1.814,8.2767
2001-06-12,1.8165,8.2771
2001-06-13,1.8165,8.2779
2001-06-14,1.814,8.2773
2001-06-15,1.816,8.277
2001-06-18,1.8173,8.277
2001-06-19,1.8175,8.2779
2001-06-20,1.8202,8.277
2001-06-21,1.8233,8.2769
2001-06-22,1.821,8.2767
2001-06-25,1.8192,8.2768
2001-06-26,1.8205,8.2768
2001-06-27,1.8215,8.2768
2001-06-28,1.823,8.277
2001-06-29,1.8225,8.2767
2001-07-02,1.8227,8.277
2001-07-03,1.8232,8.2767
2001-07-04,ND,ND
2001-07-05,1.825,8.2767
2001-07-06,1.8275,8.2768
2001-07-09,1.8281,8.2767
2001-07-10,1.8347,8.277
2001-07-11,1.8365,8.2769
2001-07-12,1.8347,8.2769
2001-07-13,1.8375,8.2767
2001-07-16,1.8365,8.2767
2001-07-17,1.8338,8.2769
2001-07-18,1.83,8.277
2001-07-19,1.826,8.2768
2001-07-20,1.824,8.2768
2001-07-23,1.8265,8.277
2001-07-24,1.8184,8.2773
2001-07-25,1.8175,8.277
2001-07-26,1.8025,8.2771
2001-07-27,1.7957,8.277
2001-07-30,1.8046,8.2767
2001-07-31,1.8031,8.277
2001-08-01,1.8055,8.2769
2001-08-02,1.7815,8.2768
2001-08-03,1.7762,8.2768
2001-08-06,1.7816,8.277
2001-08-07,1.78,8.2772
2001-08-08,1.7765,8.2773
2001-08-09,1.7758,8.2773
2001-08-10,1.761,8.2768
2001-08-13,1.7582,8.2771
2001-08-14,1.7575,8.2773
2001-08-15,1.7465,8.2771
2001-08-16,1.7467,8.277
2001-08-17,1.7525,8.2768
2001-08-20,1.758,8.2768
2001-08-21,1.756,8.2768
2001-08-22,1.7526,8.2769
2001-08-23,1.7547,8.2768
2001-08-24,1.751,8.2773
2001-08-27,1.7485,8.277
2001-08-28,1.752,8.2768
2001-08-29,1.7485,8.2769
2001-08-30,1.748,8.2767
2001-08-31,1.7415,8.2769
2001-09-03,ND,ND
2001-09-04,1.747,8.2768
2001-09-05,1.7498,8.277
2001-09-06,1.75,8.2768
2001-09-07,1.7485,8.2767
2001-09-10,1.7514,8.2767
2001-09-11,ND,ND
2001-09-12,1.7398,8.2769
2001-09-13,1.7395,8.2768
2001-09-14,1.732,8.2766
2001-09-17,1.7323,8.2767
2001-09-18,1.7344,8.2768
2001-09-19,1.7395,8.2766
2001-09-20,1.7365,8.2766
2001-09-21,1.7454,8.2767
2001-09-24,1.7663,8.277
2001-09-25,1.7745,8.2772
2001-09-26,1.7695,8.2769
2001-09-27,1.765,8.2769
2001-09-28,1.7669,8.2768
2001-10-01,1.7694,8.2768
2001-10-02,1.7788,8.2768
2001-10-03,1.7754,8.2768
2001-10-04,1.7806,8.2768
2001-10-05,1.7906,8.2768
2001-10-08,ND,ND
2001-10-09,1.804,8.2769
2001-10-10,1.812,8.2768
2001-10-11,1.819,8.2766
2001-10-12,1.819,8.2765
2001-10-15,1.8098,8.2766
2001-10-16,1.818,8.2767
2001-10-17,1.8166,8.2769
2001-10-18,1.8201,8.277
2001-10-19,1.824,8.2768
2001-10-22,1.8289,8.277
2001-10-23,1.8265,8.2768
2001-10-24,1.8282,8.2767
2001-10-25,1.8253,8.2769
2001-10-26,1.8275,8.277
2001-10-29,1.8293,8.277
2001-10-30,1.8231,8.2768
2001-10-31,1.8235,8.2768
2001-11-01,1.8289,8.2769
2001-11-02,1.8251,8.2769
2001-11-05,1.822,8.2768
2001-11-06,1.8181,8.2767
2001-11-07,1.814,8.2766
2001-11-08,1.8175,8.2766
2001-11-09,1.8231,8.2766
2001-11-12,ND,ND
2001-11-13,1.8266,8.2765
2001-11-14,1.8257,8.2767
2001-11-15,1.8335,8.277
2001-11-16,1.836,8.2771
2001-11-19,1.8405,8.277
2001-11-20,1.8358,8.2769
2001-11-21,1.8375,8.2769
2001-11-22,ND,ND
2001-11-23,1.8385,8.2769
2001-11-26,1.8345,8.277
2001-11-27,1.8349,8.277
2001-11-28,1.8327,8.2772
2001-11-29,1.8347,8.2774
2001-11-30,1.831,8.2772
2001-12-03,1.838,8.277
2001-12-04,1.836,8.2771
2001-12-05,1.8355,8.2772
2001-12-06,1.8291,8.2773
2001-12-07,1.8339,8.2772
2001-12-10,1.833,8.277
2001-12-11,1.8328,8.2768
2001-12-12,1.831,8.2768
2001-12-13,1.8315,8.2767
2001-12-14,1.8372,8.2768
2001-12-17,1.8385,8.2769
2001-12-18,1.838,8.2768
2001-12-19,1.8334,8.2767
2001-12-20,1.8375,8.2766
2001-12-21,1.8387,8.2767
2001-12-24,1.84,8.2766
2001-12-25,ND,ND
2001-12-26,1.848,8.2766
2001-12-27,1.854,8.2676
2001-12-28,1.85,8.277
2001-12-31,1.847,8.2766
2002-01-01,ND,ND
2002-01-02,1.8525,8.2766
2002-01-03,1.8495,8.2766
2002-01-04,1.844,8.2768
2002-01-07,1.8455,8.2767
2002-01-08,1.848,8.2766
2002-01-09,1.8472,8.2767
2002-01-10,1.846,8.2766
2002-01-11,1.8416,8.2768
2002-01-14,1.8335,8.28
2002-01-15,1.826,8.28
2002-01-16,1.8325,8.28
2002-01-17,1.833,8.2768
2002-01-18,1.8352,8.2767
2002-01-21,ND,ND
2002-01-22,1.8403,8.2767
2002-01-23,1.8395,8.2765
2002-01-24,1.84,8.2767
2002-01-25,1.8335,8.2765
2002-01-28,1.8335,8.2767
2002-01-29,1.834,8.2766
2002-01-30,1.8355,8.2765
2002-01-31,1.8365,8.2765
2002-02-01,1.835,8.2766
2002-02-04,1.8345,8.2766
2002-02-05,1.8347,8.2765
2002-02-06,1.832,8.2767
2002-02-07,1.8301,8.2766
2002-02-08,1.8335,8.2767
2002-02-11,1.8309,8.2768
2002-02-12,1.8295,8.2768
2002-02-13,1.83,8.2768
2002-02-14,1.8205,8.2768
2002-02-15,1.8255,8.2768
2002-02-18,ND,ND
2002-02-19,1.8302,8.277
2002-02-20,1.829,8.2768
2002-02-21,1.8313,8.2766
2002-02-22,1.8328,8.2765
2002-02-25,1.8317,8.2765
2002-02-26,1.8337,8.2767
2002-02-27,1.837,8.2765
2002-02-28,1.8315,8.2765
2002-03-01,1.8314,8.2766
2002-03-04,1.826,8.2767
2002-03-05,1.8242,8.277
2002-03-06,1.825,8.2766
2002-03-07,1.8176,8.2771
2002-03-08,1.8215,8.2771
2002-03-11,1.8196,8.2769
2002-03-12,1.8215,8.2767
2002-03-13,1.8248,8.28
2002-03-14,1.8218,8.2774
2002-03-15,1.8217,8.278
2002-03-18,1.8275,8.2773
2002-03-19,1.8304,8.2775
2002-03-20,1.8276,8.2774
2002-03-21,1.8287,8.2772
2002-03-22,1.8335,8.277
2002-03-25,1.8395,8.2769
2002-03-26,1.849,8.2771
2002-03-27,1.8426,8.2772
2002-03-28,1.8437,8.2774
2002-03-29,1.8425,8.2774
2002-04-01,1.8468,8.278
2002-04-02,1.8472,8.2772
2002-04-03,1.8423,8.2773
2002-04-04,1.8418,8.2771
2002-04-05,1.8356,8.277
2002-04-08,1.8363,8.277
2002-04-09,1.8366,8.2769
2002-04-10,1.8353,8.2771
2002-04-11,1.8375,8.2772
2002-04-12,1.8375,8.2772
2002-04-15,1.8367,8.2771
2002-04-16,1.834,8.2772
2002-04-17,1.8287,8.2772
2002-04-18,1.8236,8.2772
2002-04-19,1.8222,8.2775
2002-04-22,1.814,8.2772
2002-04-23,1.8183,8.2773
2002-04-24,1.8155,8.2774
2002-04-25,1.812,8.2774
2002-04-26,1.804,8.2773
2002-04-29,1.809,8.277
2002-04-30,1.813,8.2773
2002-05-01,1.8072,8.2773
2002-05-02,1.8115,8.2773
2002-05-03,1.805,8.2773
2002-05-06,1.8011,8.2774
2002-05-07,1.8081,8.2774
2002-05-08,1.8085,8.2775
2002-05-09,1.8095,8.2772
2002-05-10,1.8047,8.2771
2002-05-13,1.8029,8.2769
2002-05-14,1.808,8.277
2002-05-15,1.8055,8.2769
2002-05-16,1.806,8.2768
2002-05-17,1.7967,8.2769
2002-05-20,1.7922,8.2769
2002-05-21,1.789,8.2769
2002-05-22,1.7925,8.277
2002-05-23,1.8003,8.277
2002-05-24,1.799,8.2771
2002-05-27,ND,ND
2002-05-28,1.7935,8.2766
2002-05-29,1.793,8.2766
2002-05-30,1.7859,8.2766
2002-05-31,1.788,8.2765
2002-06-03,1.7855,8.2767
2002-06-04,1.786,8.2768
2002-06-05,1.7957,8.2769
2002-06-06,1.7972,8.277
2002-06-07,1.791,8.277
2002-06-10,1.7915,8.277
2002-06-11,1.7925,8.2768
2002-06-12,1.7875,8.2769
2002-06-13,1.7845,8.2769
2002-06-14,1.7885,8.27
2002-06-17,1.7895,8.2773
2002-06-18,1.7935,8.2775
2002-06-19,1.7866,8.2774
2002-06-20,1.7791,8.2772
2002-06-21,1.7715,8.2771
2002-06-24,1.7674,8.277
2002-06-25,1.7723,8.2771
2002-06-26,1.7685,8.2772
2002-06-27,1.768,8.2771
2002-06-28,1.766,8.2771
2002-07-01,1.7694,8.277
2002-07-02,1.7717,8.2769
2002-07-03,1.7685,8.2768
2002-07-04,ND,ND
2002-07-05,1.77,8.2766
2002-07-08,1.7627,8.2767
2002-07-09,1.7545,8.2766
2002-07-10,1.7515,8.2767
2002-07-11,1.748,8.2768
2002-07-12,1.7441,8.2767
2002-07-15,1.739,8.2768
2002-07-16,1.7382,8.2769
2002-07-17,1.7397,8.2769
2002-07-18,1.7425,8.2768
2002-07-19,1.731,8.2769
2002-07-22,1.7335,8.277
2002-07-23,1.7434,8.2771
2002-07-24,1.744,8.2769
2002-07-25,1.7445,8.277
2002-07-26,1.7625,8.2768
2002-07-29,1.7691,8.2767
2002-07-30,1.763,8.2766
2002-07-31,1.763,8.2767
2002-08-01,1.7567,8.2766
2002-08-02,1.7518,8.2768
2002-08-05,1.756,8.2767
2002-08-06,1.773,8.2768
2002-08-07,1.7663,8.2769
2002-08-08,1.771,8.2767
2002-08-09,1.764,8.2766
2002-08-12,1.7598,8.2768
2002-08-13,1.7595,8.2767
2002-08-14,1.7452,8.2766
2002-08-15,1.747,8.2768
2002-08-16,1.7475,8.2768
2002-08-19,1.7517,8.2767
2002-08-20,1.75,8.2768
2002-08-21,1.7487,8.2766
2002-08-22,1.759,8.2766
2002-08-23,1.7556,8.2767
2002-08-26,1.7574,8.2766
2002-08-27,1.7482,8.2767
2002-08-28,1.7479,8.2768
2002-08-29,1.7503,8.2767
2002-08-30,1.75,8.2768
2002-09-02,ND,ND
2002-09-03,1.746,8.277
2002-09-04,1.75,8.2771
2002-09-05,1.748,8.2772
2002-09-06,1.749,8.277
2002-09-09,1.7505,8.277
2002-09-10,1.7576,8.277
2002-09-11,1.7597,8.277
2002-09-12,1.7625,8.2768
2002-09-13,1.771,8.2768
2002-09-16,1.7815,8.2768
2002-09-17,1.779,8.2769
2002-09-18,1.7724,8.277
2002-09-19,1.7712,8.277
2002-09-20,1.7783,8.2769
2002-09-23,1.782,8.2771
2002-09-24,1.7808,8.2771
2002-09-25,1.7838,8.2769
2002-09-26,1.7845,8.2772
2002-09-27,1.779,8.2773
2002-09-30,1.778,8.2774
2002-10-01,1.7887,8.2774
2002-10-02,1.7867,8.2774
2002-10-03,1.7848,8.2774
2002-10-04,1.7827,8.2774
2002-10-07,1.7922,8.2774
2002-10-08,1.7885,8.2774
2002-10-09,1.786,8.2772
2002-10-10,1.794,8.2771
2002-10-11,1.7935,8.277
2002-10-14,ND,ND
2002-10-15,1.8035,8.2768
2002-10-16,1.789,8.2768
2002-10-17,1.785,8.2768
2002-10-18,1.7913,8.2768
2002-10-21,1.7834,8.2769
2002-10-22,1.7829,8.2771
2002-10-23,1.7797,8.277
2002-10-24,1.784,8.2771
2002-10-25,1.775,8.2773
2002-10-28,1.7766,8.2774
2002-10-29,1.7675,8.2773
2002-10-30,1.772,8.2772
2002-10-31,1.7672,8.2771
2002-11-01,1.763,8.2772
2002-11-04,1.7635,8.2774
2002-11-05,1.7581,8.2771
2002-11-06,1.7673,8.2771
2002-11-07,1.764,8.2771
2002-11-08,1.759,8.2771
2002-11-11,ND,ND
2002-11-12,1.764,8.2771
2002-11-13,1.7663,8.2771
2002-11-14,1.7618,8.2771
2002-11-15,1.763,8.2771
2002-11-18,1.7648,8.2771
2002-11-19,1.7675,8.2771
2002-11-20,1.7697,8.2771
2002-11-21,1.7705,8.2771
2002-11-22,1.77,8.2774
2002-11-25,1.7735,8.2774
2002-11-26,1.7643,8.2771
2002-11-27,1.764,8.2772
2002-11-28,ND,ND
2002-11-29,1.7672,8.2773
2002-12-02,1.7723,8.2773
2002-12-03,1.7715,8.2772
2002-12-04,1.771,8.2773
2002-12-05,1.776,8.2771
2002-12-06,1.7672,8.2773
2002-12-09,1.7653,8.2776
2002-12-10,1.7663,8.2771
2002-12-11,1.763,8.2773
2002-12-12,1.76,8.2773
2002-12-13,1.748,8.2771
2002-12-16,1.749,8.2773
2002-12-17,1.748,8.2776
2002-12-18,1.7457,8.2774
2002-12-19,1.745,8.28
2002-12-20,1.7442,8.28
2002-12-23,1.7408,8.2775
2002-12-24,1.738,8.2776
2002-12-25,ND,ND
2002-12-26,1.739,8.2773
2002-12-27,1.7355,8.2773
2002-12-30,1.7352,8.2773
2002-12-31,1.7352,8.28
2003-01-01,ND,ND
2003-01-02,1.7448,8.28
2003-01-03,1.744,8.2768
2003-01-06,1.7372,8.28
2003-01-07,1.743,8.2767
2003-01-08,1.739,8.2766
2003-01-09,1.7409,8.2766
2003-01-10,1.7385,8.2767
2003-01-13,1.7375,8.2768
2003-01-14,1.7328,8.28
2003-01-15,1.7342,8.277
2003-01-16,1.7333,8.2771
2003-01-17,1.733,8.2771
2003-01-20,ND,ND
2003-01-21,1.7355,8.2771
2003-01-22,1.733,8.2771
2003-01-23,1.7308,8.2771
2003-01-24,1.731,8.2768
2003-01-27,1.731,8.2768
2003-01-28,1.733,8.2767
2003-01-29,1.7308,8.2768
2003-01-30,1.739,8.28
2003-01-31,1.7396,8.2768
2003-02-03,1.7423,8.2768
2003-02-04,1.7378,8.28
2003-02-05,1.7425,8.28
2003-02-06,1.74,8.28
2003-02-07,1.7473,8.28
2003-02-10,1.758,8.2773
2003-02-11,1.7538,8.2775
2003-02-12,1.7582,8.2778
2003-02-13,1.754,8.2773
2003-02-14,1.7538,8.2773
2003-02-17,ND,ND
2003-02-18,1.7509,8.2772
2003-02-19,1.7506,8.2775
2003-02-20,1.7435,8.2776
2003-02-21,1.7445,8.2776
2003-02-24,1.739,8.2777
2003-02-25,1.7325,8.2778
2003-02-26,1.7355,8.2774
2003-02-27,1.7361,8.2775
2003-02-28,1.7374,8.2775
2003-03-03,1.7365,8.2775
2003-03-04,1.7365,8.2774
2003-03-05,1.7325,8.2775
2003-03-06,1.7369,8.2776
2003-03-07,1.7355,8.2774
2003-03-10,1.7348,8.2772
2003-03-11,1.7389,8.277
2003-03-12,1.7468,8.2771
2003-03-13,1.7502,8.2771
2003-03-14,1.7592,8.2772
2003-03-17,1.7658,8.2772
2003-03-18,1.767,8.2772
2003-03-19,1.7724,8.2773
2003-03-20,1.765,8.2773
2003-03-21,1.7713,8.2773
2003-03-24,1.7658,8.2774
2003-03-25,1.7667,8.2771
2003-03-26,1.77,8.2775
2003-03-27,1.768,8.2772
2003-03-28,1.773,8.2771
2003-03-31,1.7645,8.2774
2003-04-01,1.7714,8.2773
2003-04-02,1.772,8.277
2003-04-03,1.779,8.2771
2003-04-04,1.7763,8.2771
